Unnamed: 0;ID;ENLACE;USUARIO;@;FECHA;RETWEETS;FAVORITO;MENCIONA;HASHTAGS;GEO;TEXTO;TRADUCCIÓN;POLARIDAD;SUBJETIVIDAD
2351;1,07E+18;https://twitter.com/FestivalDeLoja/status/1065051854592200705;FestivalDeLoja;;2018-11-21 01:18:44+00:00;5.0;4.0;@Cultura_Ec;#FIAVL2018 #ElArteViveEnLoja;;Mao Moreno, coordinador zonal de @Cultura_Ec, entrega una estatuilla de reconocimiento a El Derrumbe colectivo teatral por su participación en el #FIAVL2018. #ElArteViveEnLoja.;Mao Moreno, zonal coordinator of @Cultura_Ec, delivers a statuette of recognition to The Theatrical Collective Collapse for his participation in # FIAVL2018. ;0.0;0.0
2352;1,07E+18;https://twitter.com/FestivalDeLoja/status/1065051309685030912;FestivalDeLoja;;2018-11-21 01:16:34+00:00;6.0;8.0;;#FIAVL2018 #ElArteViveEnLoja;;El público se ha congregado en el emblemático reloj de la Plaza San Sebastián para disfrutar del concierto de Los Angeles Taiko Ensemble. Los sonidos japoneses de los tambores taiko alegran la noche lojana. #FIAVL2018 #ElArteViveEnLoja.;The public has congregated on the iconic San Sebastian Plaza clock to enjoy the Los Angeles Taiko Ensemble concert. ;0.3;0.35555555555555557
2353;1,07E+18;https://twitter.com/FestivalDeLoja/status/1065051295969619968;FestivalDeLoja;;2018-11-21 01:16:31+00:00;4.0;5.0;;#FIAVL2018;;Finaliza la obra “Bitácora para volar” de El Derrumbe Colectivo Teatral en el Teatro Bolívar. Esta puesta en escena contó la vida de Fome David, un ser pequeñito y delgado hasta la saciedad que ha decidido ser un gran actor y dedicar por entero su vida al teatro. #FIAVL2018 .;"The work ""Bitácora para volar"" by El Collapse Teatral Teatral at the Bolívar Theater ends. ";0.0;0.0
2354;1,07E+18;https://twitter.com/FestivalDeLoja/status/1065049779489652737;FestivalDeLoja;;2018-11-21 01:10:29+00:00;5.0;3.0;;#FIAVL2018 #ElArteViveenLoja;;Los protagonistas de “Celeste” protagonizan, con el pudor de un asesino, a un patriota o un carnicero. Todo transcurre en una ciudad puerto. #FIAVL2018 #ElArteViveenLoja.;"The protagonists of ""Celeste"" star, with the modesty of a murderer, a patriot or a butcher. ";0.0;0.0
2355;1,07E+18;https://twitter.com/Cultura_Ec/status/1065049479164952576;Cultura_Ec;;2018-11-21 01:09:18+00:00;7.0;10.0;;#FIAVL2018 #ElArteViveEnLoja;;Los golpes constantes sobre los taikos y los resoplidos de la flautas entran en diálogo con el público en esta noche de #FIAVL2018. #ElArteViveEnLoja.;The constant blows on the taikos and the snorts of the flutes enter into dialogue with the public on this night of # FIAVL2018. ;0.0;0.19999999999999998
2356;1,07E+18;https://twitter.com/RamiroCordovaV/status/1065049422306963456;RamiroCordovaV;anniecanizares;2018-11-21 01:09:04+00:00;4.0;10.0;;#Loja #FIAVL2018;;Décadas de centralismo y regionalismo ha vivido #Loja como para aceptar estos comentarios. El país debe optimizar sus inversiones, como el reciente teatro Benjamin Carrión. Loja defenderá el futuro del #FIAVL2018.;Decades of centralism and regionalism have lived #Loja to accept these comments. ;0.0;0.0
2357;1,07E+18;https://twitter.com/Cultura_Ec/status/1065049244946624512;Cultura_Ec;;2018-11-21 01:08:22+00:00;5.0;3.0;;#FIAVL2018 #ElArteViveEnLoja;;Este espectáculo forma parte del #FIAVL2018, se lo realiza al cumplirse los 100 años de relaciones de amistad entre Ecuador y Japón. #ElArteViveEnLoja.;This show is part of # FIAVL2018, it is done after the 100th anniversary of friendship between Ecuador and Japan. ;0.0;0.0
2358;1,07E+18;https://twitter.com/Cultura_Ec/status/1065049122800107522;Cultura_Ec;;2018-11-21 01:07:53+00:00;4.0;3.0;;#FIAVL2018 #ElArteViveEnLoja;;VIDEO Los percusionistas invitaron al público a subir al escenario y vivir la experiencia de tocar los taikos, tambores JAPONESES. #FIAVL2018 #ElArteViveEnLoja.;VIDEO The percussionists invited the audience to go on stage and live the experience of playing taikos, JAPANESE drums. ;0.06818181818181818;0.25
2359;1,07E+18;https://twitter.com/Cultura_Ec/status/1065048583551033346;Cultura_Ec;;2018-11-21 01:05:44+00:00;3.0;2.0;;#FIAVL2018 #ElArteViveEnLoja;;VIDEO El espectáculo es más que ver tocar tambores, el público puede observar un despliegue físico que entona con fuerza ritmos NIPONES. #FIAVL2018 #ElArteViveEnLoja.;VIDEO The show is more than watching drums play, the public can observe a physical display that intones with Japanese rhythms. ;0.125;0.17738095238095236
2360;1,07E+18;https://twitter.com/FestivalDeLoja/status/1065048281787654145;FestivalDeLoja;;2018-11-21 01:04:32+00:00;2.0;6.0;;#FIAVL2018 #ElArteViveenLoja;;El maestro Isaku Kageyama es quien dirige esta noche el concierto en el cual los tambores Taiko traen consigo sonidos japoneses a la Plaza San Sebastián. #FIAVL2018 #ElArteViveenLoja.;The teacher Isaku Kageyama is the one who directs the concert tonight in which the Taiko drums bring Japanese sounds to the Plaza San Sebastián. ;0.0;0.0
2361;1,07E+18;https://twitter.com/Cultura_Ec/status/1065048242814111744;Cultura_Ec;;2018-11-21 01:04:23+00:00;12.0;17.0;;#FIAVL2018 #ElArteViveEnLoja;;Un taiko es un tambor japonés tocado con baquetas de madera denominadas bachi. A través de este instrumento, los percusionistas, envolvieron al público en un viaje por la cultura japonesa. #FIAVL2018 #ElArteViveEnLoja.;A taiko is a Japanese drum played with wooden drumsticks called bachi. ;0.0;0.0
2362;1,07E+18;https://twitter.com/Cultura_Ec/status/1065047253310730242;Cultura_Ec;;2018-11-21 01:00:27+00:00;6.0;4.0;;#FIAVL2018 #ElArteViveEnLoja;;La Plaza San Sebastián de Loja retumba con los golpes de tambor que irrumpieron la quietud de los alrededores al iniciar “Drumspeak”, de Los Angeles Taiko Ensamble de Japón. #FIAVL2018 #ElArteViveEnLoja.;"San Sebastian de Loja Square rumbles with drum beats that broke into the surrounding stillness at the start of ""Drumspeak"" by Los Angeles Taiko Ensemble of Japan. ";0.0;0.0
2363;1,07E+18;https://twitter.com/111stefano/status/1065046677822849024;111stefano;;2018-11-21 00:58:10+00:00;0.0;0.0;@FestivalDeLoja @MunicipioDeLoja;#FIAVL2018 #Loja;;@FestivalDeLoja @MunicipioDeLoja #FIAVL2018 #Loja.;@FestivalDeLoja @MunicipalDeLoja # FIAVL2018 #Loja.;0.0;0.0
2364;1,07E+18;https://twitter.com/FestivalDeLoja/status/1065045740450402306;FestivalDeLoja;;2018-11-21 00:54:26+00:00;3.0;6.0;;#FIAVL2018 #ElArteViveenLoja;;La segunda parte de “Drumspeak” de Los Ángeles Taiko Ensemble trae canciones más contemporáneas, sin dejar de lado los sonidos tradicionales japoneses. #FIAVL2018 #ElArteViveenLoja.;The second part of Los Angeles Drumspeak Taiko Ensemble brings more contemporary songs, without neglecting traditional Japanese sounds. ;0.13333333333333333;0.2833333333333333
2365;1,07E+18;https://twitter.com/FestivalDeLoja/status/1065044735243505665;FestivalDeLoja;;2018-11-21 00:50:27+00:00;2.0;4.0;;#FIAVL2018 #ElArteViveenLoja;;El público interactúa con Los Angeles Taiko Ensemble, en la Plaza San Sebastián, de Loja. #FIAVL2018 #ElArteViveenLoja.;The public interacts with Los Angeles Taiko Ensemble, at Plaza San Sebastián, in Loja. ;0.0;0.06666666666666667
2366;1,07E+18;https://twitter.com/FestivalDeLoja/status/1065044162028994560;FestivalDeLoja;;2018-11-21 00:48:10+00:00;1.0;2.0;;#FIAVL2018 #ElArteViveenLoja;;Teatro Arawa presenta un guerrero de madera con el don de la ubicuidad quien enceguecido por una luciérnaga ejecuta un viaje hacia el pasado y el presente. #FIAVL2018 #ElArteViveenLoja.;Arawa Theater presents a wooden warrior with the gift of ubiquity who, blinded by a firefly, takes a trip to the past and the present. ;-0.08333333333333333;0.08333333333333333
2367;1,07E+18;https://twitter.com/FestivalDeLoja/status/1065042814910808066;FestivalDeLoja;;2018-11-21 00:42:49+00:00;7.0;5.0;;#FIAVL2018 #ElArteViveEnLoja;;Bitácora para Volar nos muestra un personaje de frontera, un clown, dedicado a un oficio de frontera: el teatro. Frontera que divide la ficción de la realidad, la marginalidad y la inclusión, lo posible y lo imposible. #FIAVL2018 #ElArteViveEnLoja.;Bitácora para Volar shows us a border character, a clown, dedicated to a border trade: theater. ;0.0;0.0
2368;1,07E+18;https://twitter.com/Cultura_Ec/status/1065042633536491525;Cultura_Ec;;2018-11-21 00:42:06+00:00;4.0;2.0;;#FIAVL2018 #ElArteViveEnLoja;;Armado de pasión, disciplina y una inexplicable terquedad, combate con humor y optimismo la soledad, la falta de formación y el riesgo de su propia locura. Una obra muy profunda en la que es imposible parar de reír. #FIAVL2018 #ElArteViveEnLoja.;Armed with passion, discipline and an inexplicable stubbornness, he fights loneliness, lack of training and the risk of his own madness with humor and optimism. ;0.0;0.95
2369;1,07E+18;https://twitter.com/Cultura_Ec/status/1065042612997025797;Cultura_Ec;;2018-11-21 00:42:01+00:00;6.0;6.0;;#FIAVL2018 #ElArteViveEnLoja;;"""Bitácora para volar"" de El Derrumbe Colectivo Teatral es una divertida comedia clown que nos cuenta la historia de Fome David, un ser pequeñito y delgado hasta la saciedad que ha decidido ser un gran actor y dedicar por entero su vida al teatro. #FIAVL2018 #ElArteViveEnLoja.";"""Logbook to fly"" from The Theatrical Collective Collapse is a fun clown comedy that tells us the story of Fome David, a tiny and thin being to the full that has decided to be a great actor and dedicate his life to the theater. ";0.2642857142857143;0.5357142857142857
2370;1,07E+18;https://twitter.com/FestivalDeLoja/status/1065040581750067200;FestivalDeLoja;;2018-11-21 00:33:56+00:00;2.0;7.0;;#FIAVL2018 #ElArteViveEnLoja;;"En “Celeste"", de Teatro Arawa, un guerrero de madera junto con su copiloto, afamado superhéroe local, recorren los eslabones perdidos de una historia que no existe. Este momento se presenta en Loja. #FIAVL2018 #ElArteViveEnLoja..";"In ""Celeste"", by Teatro Arawa, a wooden warrior along with his co-pilot, famous local superhero, travel the missing links of a story that does not exist. This moment is presented in Loja. # FIAVL2018 #ElArteViveEnLoja ..";0.075;0.2625
2371;1,07E+18;https://twitter.com/FestivalDeLoja/status/1065040313771798530;FestivalDeLoja;;2018-11-21 00:32:52+00:00;9.0;7.0;;#FIAVL2018 #ElArteViveEnLoja;;Inicia la obra inédita del #FIAVL2018, “Espacio, me has vencid, del maestro Klever Viera. #ElArteViveEnLoja.;The unpublished work of # FIAVL2018 begins, “Space, you have defeated me, by master Klever Viera. ;0.0;0.0
2372;1,07E+18;https://twitter.com/omid_forootan/status/1065040097287000065;omid_forootan;;2018-11-21 00:32:01+00:00;0.0;0.0;@clandrade79 @festivaloffloja;#humor #fiavl2018 #ElFestivalEsEnLoja #comente #followme #instagram #noviembre #ProponiendoComoLaCa;;"Un poco de #humor diga @clandrade79 #fiavl2018 @festivaloffloja #ElFestivalEsEnLoja que les parece #comente #followme #instagram #noviembre #2018 #ProponiendoComoLaCañizares https://www.instagram.com/p/BqbB_EcA52M/?utm_source=ig_twitter_share&amp;igshid=12jek3nm1paau.";A little bit of #humor say @ clandrade79 # fiavl2018 @festivaloffloja #ElFestivalEsEnLoja that you think is #comment #followme #instagram #November # 2018 # ProposingComoLaCañizares https://www.instagram.com/p/BqbB_EcA52M/?utm_source=ig_twitter1skdmdigmdigmdig_twitter_twitter_twitter_twitter_swdm;-0.1875;0.5
2373;1,07E+18;https://twitter.com/FestivalDeLoja/status/1065039885176848384;FestivalDeLoja;;2018-11-21 00:31:10+00:00;5.0;5.0;;#FIAVL2018 #ElArteViveEnLoja;;Los taiko son tambores japoneses que suelen tocarse en eventos festivos. Esta noche, el sonido de tres de ellos alegran la Plaza San Sebastián. #FIAVL2018 #ElArteViveEnLoja.;Taiko are Japanese drums that are usually played at festive events. ;-0.125;0.125
2374;1,07E+18;https://twitter.com/FestivalDeLoja/status/1065038783136100352;FestivalDeLoja;;2018-11-21 00:26:48+00:00;2.0;4.0;;#FIAVL2018 #ElArteViveenLoja;;Comienza la obra “Celeste”, de Teatro Arawa, en la Casona Patio. #FIAVL2018 #ElArteViveenLoja.;"The work ""Celeste"", by Teatro Arawa, in the Casona Patio begins. ";0.0;0.0
2375;1,07E+18;https://twitter.com/SantyVivanco/status/1065038303106338816;SantyVivanco;;2018-11-21 00:24:53+00:00;0.0;0.0;;#FIAVL2018 #NoAlCentralismo;;Loja por fin tiene gran reconocimiento a nivel internacional y ahora quieren quitarnos el #FIAVL2018? Esto no puede ser posible, todo lo que se vive ahora,se quedará aquí. #NoAlCentralismo.;Loja finally has great international recognition and now they want to take away the # FIAVL2018? ;0.26666666666666666;0.5833333333333334
2376;1,07E+18;https://twitter.com/FestivalDeLoja/status/1065036957657518080;FestivalDeLoja;;2018-11-21 00:19:32+00:00;4.0;6.0;;#FIAVL2018 #ElArteViveenLoja;;En este momento se realiza la segunda presentación de “ “Drumspeak”, de Los Ángeles Taiko Ensemble, en la Plaza San Sebastián, en el marco del #FIAVL2018. #ElArteViveenLoja.;At this moment, the second presentation of “Drumspeak” by Los Angeles Taiko Ensemble, in the Plaza San Sebastián, takes place within the framework of # FIAVL2018. ;0.0;0.0
2377;1,07E+18;https://twitter.com/kat_sanchez/status/1065036805232357382;kat_sanchez;;2018-11-21 00:18:56+00:00;0.0;0.0;;#fiavl2018 #ArtesVivas;;"#fiavl2018 #ArtesVivas https://www.instagram.com/p/BqbAg-3nApd/?utm_source=ig_twitter_share&amp;igshid=1neccmpeeblvr.";# fiavl2018 #ArtesVivas https://www.instagram.com/p/BqbAg-3nApd/?utm_source=ig_twitter_share&igshid=1neccmpeeblvr.;0.0;0.0
2378;1,07E+18;https://twitter.com/FestivalDeLoja/status/1065035191251595264;FestivalDeLoja;;2018-11-21 00:12:31+00:00;0.0;2.0;;#FIAVL2018 #ElArteViveenLoja;;Antes del inicio de “Drumspeak”, se dirigen al público autoridades de la embajada de Japón expresando su agradecimiento al #FIAVL2018 por la invitación. También celebran los cien años de amistad de Ecuador con Japón. #ElArteViveenLoja.;Before the start of “Drumspeak”, authorities from the Japanese embassy are addressed to the public expressing their gratitude to # FIAVL2018 for the invitation. ;0.0;0.03333333333333333
2379;1,07E+18;https://twitter.com/MunicipioDeLoja/status/1065033945492918272;MunicipioDeLoja;;2018-11-21 00:07:34+00:00;4.0;3.0;;#Loja #FIAVL2018 #FestivalOff #MunicipioDeLoja #ViveLasArtesVivas #EnLojaViveElArte;;#Loja #FIAVL2018 #FestivalOff #MunicipioDeLoja | Te dejamos la cartelera del Festival OFF. Día: 21 de noviembre Y tú ¿Te lo vas a perder? #ViveLasArtesVivas #EnLojaViveElArte.;#Loja # FIAVL2018 #FestivalOff #MunicipalDeLoja We leave the billboard of the Festival OFF. ;0.0;0.0
2380;1,07E+18;https://twitter.com/MunicipioDeLoja/status/1065033614923046912;MunicipioDeLoja;;2018-11-21 00:06:15+00:00;1.0;2.0;;#Loja #FIAVL2018 #FestivalOff #MunicipioDeLoja #ViveLasArtesVivas #EnLojaViveElArte;;#Loja #FIAVL2018 #FestivalOff #MunicipioDeLoja | Te dejamos la cartelera del Festival OFF. Día: 21 de noviembre Y tú ¿Te lo vas a perder? #ViveLasArtesVivas #EnLojaViveElArte.;#Loja # FIAVL2018 #FestivalOff #MunicipalDeLoja We leave the billboard of the Festival OFF. ;0.0;0.0
2381;1,07E+18;https://twitter.com/MunicipioDeLoja/status/1065033404276768768;MunicipioDeLoja;;2018-11-21 00:05:25+00:00;3.0;3.0;;#Loja #FIAVL2018 #FestivalOff #MunicipioDeLoja #ViveLasArtesVivas #EnLojaViveElArte;;#Loja #FIAVL2018 #FestivalOff #MunicipioDeLoja | Te dejamos la cartelera del Festival OFF. Día: 21 de noviembre Y tú ¿Te lo vas a perder? #ViveLasArtesVivas #EnLojaViveElArte.;#Loja # FIAVL2018 #FestivalOff #MunicipalDeLoja We leave the billboard of the Festival OFF. ;0.0;0.0
2382;1,07E+18;https://twitter.com/MunicipioDeLoja/status/1065033035974934528;MunicipioDeLoja;;2018-11-21 00:03:57+00:00;1.0;1.0;;#Loja #FIAVL2018 #FestivalOff #MunicipioDeLoja #ViveLasArtesVivas #EnLojaViveElArte;;#Loja #FIAVL2018 #FestivalOff #MunicipioDeLoja | Te dejamos la cartelera del Festival OFF. Día: 21 de noviembre Y tú ¿Te lo vas a perder? #ViveLasArtesVivas #EnLojaViveElArte.;#Loja # FIAVL2018 #FestivalOff #MunicipalDeLoja We leave the billboard of the Festival OFF. ;0.0;0.0
2383;1,07E+18;https://twitter.com/MunicipioDeLoja/status/1065032713126719488;MunicipioDeLoja;;2018-11-21 00:02:40+00:00;0.0;0.0;;#Loja #FIAVL2018 #FestivalOff #MunicipioDeLoja #ViveLasArtesVivas #EnLojaViveElArte;;#Loja #FIAVL2018 #FestivalOff #MunicipioDeLoja | Te dejamos la cartelera del Festival OFF. Día: 21 de noviembre Y tú ¿Te lo vas a perder? #ViveLasArtesVivas #EnLojaViveElArte.;#Loja # FIAVL2018 #FestivalOff #MunicipalDeLoja We leave the billboard of the Festival OFF. ;0.0;0.0
2384;1,07E+18;https://twitter.com/MunicipioDeLoja/status/1065032537255350272;MunicipioDeLoja;;2018-11-21 00:01:58+00:00;1.0;0.0;;#Loja #FIAVL2018 #FestivalOff #MunicipioDeLoja #ViveLasArtesVivas #EnLojaViveElArte;;#Loja #FIAVL2018 #FestivalOff #MunicipioDeLoja | Te dejamos la cartelera del Festival OFF. Día: 21 de noviembre Y tú ¿Te lo vas a perder? #ViveLasArtesVivas #EnLojaViveElArte.;#Loja # FIAVL2018 #FestivalOff #MunicipalDeLoja We leave the billboard of the Festival OFF. ;0.0;0.0
2385;1,07E+18;https://twitter.com/FestivalDeLoja/status/1065031785178939397;FestivalDeLoja;;2018-11-20 23:58:59+00:00;1.0;3.0;;#FIAVL2018 #ElArteViveEnLoja;;Finaliza “Analogía: 4 obras, 1 origen” en la Sala Nueva de La Casona. Roberto Sánchez, director artístico del Festival, entrega el reconocimiento a la agrupación en honor a su participación en el #FIAVL2018. #ElArteViveEnLoja.;“Analogy: 4 works, 1 origin” ends in the New Room of La Casona. ;0.13636363636363635;0.45454545454545453
2386;1,07E+18;https://twitter.com/FestivalDeLoja/status/1065031419053920256;FestivalDeLoja;;2018-11-20 23:57:32+00:00;1.0;3.0;;#FIAVL2018 #ElArteViveEnLoja;;"Analogía: 4 obras, 1 origen está compuesto de cuatro solos: Pulsión, interpretada por Denise Neira; Exuvia, por Natalia Buñay; Autorretrato, pieza de Gabriela Paredes Pazmiño; y El Paso, un solo de Tani Revelo Flor. #FIAVL2018 #ElArteViveEnLoja.";"Analogy: 4 works, 1 origin is composed of four solos: Pulsion, interpreted by Denise Neira; ";0.0;0.0
2387;1,07E+18;https://twitter.com/Redvolucion3_0/status/1065031375684857856;Redvolucion3_0;;2018-11-20 23:57:21+00:00;0.0;0.0;;#EduardoJurado #Loja #FIAVL #FIAVL2018 #LojaDef;;"""RT veronicaariasf: El Secretario de la Presidencia, #EduardoJurado, no garantiza que la próxima edición del Festival de Artes Vivas se realice en #Loja. Pido a los lojanos su respaldo para lograr la institucionalización del #FIAVL en la AsambleaEcuador. #FIAVL2018. #LojaDef….";"""RT Veronicaariasf: The Secretary of the Presidency, #EduardoJurado, does not guarantee that the next edition of the Festival of Live Arts will be held in #Loja. I ask the distant people for their support to achieve the institutionalization of #FIAVL in the Ecuadorian Assembly. # FIAVL2018. ";0.012121212121212116;0.2833333333333333
