ID;,ENLACE PERMANENTE;,NOMBRE USUARIO;,@;,FECHA;,RETWEETS;,FAVORITO;,MENCIONA;,HASHTAGS;,GEO;,POLARIDAD;,SUBJETIVIDAD;,TEXTO 
1173728574454554624;,https://twitter.com/festivaloffloja/status/1173728574454554624;,festivaloffloja;,None;,2019-09-16 22:41:13+00:00;,1;,1;,;,#Fiavl #OffLoja2019 #LojaParaElMundo #LojanosIlustres;,;,0.0;,0.0;,b'Did you know? '
1173597895590854656;,https://twitter.com/Cultura_Ec/status/1173597895590854656;,Cultura_Ec;,None;,2019-09-16 14:01:57+00:00;,6;,4;,;,#ElArteViveEnLoja;,;,0.0;,0.0;,"b'[BULLETIN] Call of the FIAVL 2019 for national groups is launched this Tuesday in Loja The press conference will take place at the Benjam\xc3\xadn Carri\xc3\xb3n de Loja Theater from 10:30 am on Tuesday, September 17, 2019. More information https: // bit. '"
1172929914527526916;,https://twitter.com/TeatroBenjaminC/status/1172929914527526916;,TeatroBenjaminC;,None;,2019-09-14 17:47:38+00:00;,3;,1;,@Cultura_Ec @TeatroBenjaminC @juanfervelasco @jdflores85 @RicardoSempert3 @Cultura_Zonal7 @FestivalDeLoja;,#LojaEsM #LojaEsCultura #LojaSiempreCreativa #S #ElArteViveEnLoja;,;,0.0;,0.0;,b'INVITATION | '
1171484707130707968;,https://twitter.com/festivaloffloja/status/1171484707130707968;,festivaloffloja;,None;,2019-09-10 18:04:53+00:00;,1;,4;,;,#Fiavl2019 #OffLoja2019 #Fiavl #LojaParaElMundo;,;,0.0;,0.0;,b'# Fiavl2019 | '
1170014877425000451;,https://twitter.com/festivaloffloja/status/1170014877425000451;,festivaloffloja;,None;,2019-09-06 16:44:19+00:00;,0;,2;,;,#Fiavl2019 #OffLoja2019 #Fiavl #LojaParaElMundo;,;,0.0;,0.0;,b'# Fiavl2019 | '
1169059569345191936;,https://twitter.com/benjaminayalae/status/1169059569345191936;,benjaminayalae;,ppsesa;,2019-09-04 01:28:16+00:00;,0;,2;,@Rubn_Bustamante @raulauquilla21 @veronicaariasf;,#janinnecruz #FIAVL;,;,0.0;,0.0;,"b'While the Azuayos assembly members come together to defend the interests of their province, the crazy assemblymen @Rubn_Bustamante @ raulauquilla21 #janinnecruz and @veronicaariasf give a damn about cucumber that has reduced the budget of #FIAVL by 50%, so the Morlacos grow!'"
1168609410517741571;,https://twitter.com/rosamariatorres/status/1168609410517741571;,rosamariatorres;,Jeanninecruzz;,2019-09-02 19:39:29+00:00;,1;,1;,@Cultura_Ec @FiscaliaEcuador;,#FIAVL;,;,0.0;,0.0;,b'The call to #FIAVL was transparent. '
1167200526871797760;,https://twitter.com/sheilaivannova/status/1167200526871797760;,sheilaivannova;,None;,2019-08-29 22:21:05+00:00;,0;,0;,;,#StandUpLoja #FIAVL;,;,0.0;,0.0;,b'Minister of Culture talks about alleged irregularities in the award of the International Live Arts Festival #StandUpLoja #FIAVL https://www.facebook.com/100001526510491/posts/2538918936168965/'
1167170479146381312;,https://twitter.com/LizbethMorenoA/status/1167170479146381312;,LizbethMorenoA;,None;,2019-08-29 20:21:41+00:00;,0;,1;,;,;,;,0.0;,0.0;,b'I love people who complain that it is not part of the FIAVL Off Festival 2019 if they did not apply. '
1167168598764376064;,https://twitter.com/gustavo_oso/status/1167168598764376064;,gustavo_oso;,None;,2019-08-29 20:14:13+00:00;,0;,0;,;,;,;,0.0;,0.0;,b'Two specific things in relation to the FIAVL and the adjudication process. '
1167116711130218496;,https://twitter.com/VistoLoja/status/1167116711130218496;,VistoLoja;,None;,2019-08-29 16:48:02+00:00;,1;,2;,@juanfervelasco @DoraOrdonezC @FestivalDeLoja;,#Loja;,;,0.0;,0.0;,b'They explain about the situation of the FIAVL! '
1166956400460931073;,https://twitter.com/MarlonTandazoP/status/1166956400460931073;,MarlonTandazoP;,xkarinagonzalez;,2019-08-29 06:11:01+00:00;,0;,0;,;,#FestivalDeLojaTransparente #FIAVL;,;,0.0;,0.0;,b'Thanks + empowerment of authorities on this issue #FestivalDeLojaTransparente #FIAVL'
1166852598814695425;,https://twitter.com/ferluser_8_23/status/1166852598814695425;,ferluser_8_23;,Cultura_Ec;,2019-08-28 23:18:33+00:00;,0;,0;,@juanfervelasco @RosarioCordovaV;,;,;,0.0;,0.0;,b'They are not worth anything. '
1166848838403051524;,https://twitter.com/vanessaAfeijoo/status/1166848838403051524;,vanessaAfeijoo;,None;,2019-08-28 23:03:36+00:00;,0;,0;,@juanfervelasco;,#Loja #FIAVL;,;,0.0;,0.0;,"b'They discover who will be in charge of the Live Arts Festival #Loja and make the complaint, it sounds like washing my hands in some way Mr. @ Juanfervelasco if the #FIAVL has long been damaged and will be of poor quality. '"
1166837581314777088;,https://twitter.com/CronicaLoja/status/1166837581314777088;,CronicaLoja;,None;,2019-08-28 22:18:52+00:00;,0;,1;,;,#Loja #FIAVL;,;,0.05000000000000002;,0.5;,b'Authorities denounced before the State Attorney General the alleged falsification of documents by the bidder awarded in the contracting process for the production of the Live Arts Festival of #Loja 2019 (#FIAVL). '
1166837330063364096;,https://twitter.com/RepublicaSur/status/1166837330063364096;,RepublicaSur;,None;,2019-08-28 22:17:52+00:00;,0;,0;,;,;,;,0.0;,0.0;,"b'The contracting of the production company of the IV International Festival of the Living Arts of Loja (FIAVL) had its respective bidding process, however, it now turns out that the documents of the awarded bidder could be falsified. '"
1166818572414455808;,https://twitter.com/DiegobravoDiego/status/1166818572414455808;,DiegobravoDiego;,None;,2019-08-28 21:03:20+00:00;,0;,0;,;,#Loja #FIAVL;,;,0.0;,0.0;,"b'CURIOUS in #Loja wins the organization of #FIAVL a HARDWARE, the interesting thing is that after he wins by the complaints they realize that I falsify documents. '"
1166818267362746368;,https://twitter.com/festivaloffloja/status/1166818267362746368;,festivaloffloja;,None;,2019-08-28 21:02:08+00:00;,0;,2;,;,#Fiavl2019 #OffLoja2019 #Fiavl #LojaParaElMundo;,;,0.0;,0.0;,b'# Fiavl2019 | '
1166767037282209792;,https://twitter.com/Jeanninecruzz/status/1166767037282209792;,Jeanninecruzz;,None;,2019-08-28 17:38:33+00:00;,16;,28;,@Cultura_Ec;,#FIAVL;,;,0.0;,0.0;,b'Great suspicion for the organization of #FIAVL is won by a hardware store and this is followed by a company accused of peculation involving the Alvarados. '
1166686354262188034;,https://twitter.com/MaxIniguez/status/1166686354262188034;,MaxIniguez;,None;,2019-08-28 12:17:57+00:00;,8;,6;,@MashiRafael @juanfervelasco;,#FIAVL #Loja #Loja #Esmeraldas #Manab #NebotLassoBucaram;,;,0.0;,0.0;,b'Gradually the destruction of the #FIAVL granted by @MashiRafael is being forged. '
1166569219280056322;,https://twitter.com/gustavo_oso/status/1166569219280056322;,gustavo_oso;,veronicaariasf;,2019-08-28 04:32:30+00:00;,0;,0;,;,#Loja #FIAVL;,;,0.0;,0.0;,"b'It should be noted that in #Loja we will not let those who want to boycott #FIAVL get away with it, with or without the support of authorities, it is imperative that you disqualify Cruz Basurto and move on to the second best qualified proposal.'"
1166524057417912320;,https://twitter.com/festivaloffloja/status/1166524057417912320;,festivaloffloja;,None;,2019-08-28 01:33:02+00:00;,1;,1;,;,#Fiavl #OffLoja2019 #LojaParaElMundo #LojanosIlustres;,;,0.0;,0.0;,b'Did you know? '
1166417585585438727;,https://twitter.com/veronicaariasf/status/1166417585585438727;,veronicaariasf;,None;,2019-08-27 18:29:58+00:00;,720;,800;,@SERCOPec @juanfervelasco;,;,;,0.0;,0.0;,b'This company will organize the Live Arts Festival. '
1166232817795325952;,https://twitter.com/gustavo_oso/status/1166232817795325952;,gustavo_oso;,None;,2019-08-27 06:15:45+00:00;,0;,0;,@Cultura_Ec @juanfervelasco @Presidencia_Ec @Lenin;,#FIAVL;,;,0.1;,0.1;,"b'ENOUGH THAT THEY WANTED TO BURLAR DE LOJA AND ITS CULTURAL HISTORY, IT IS ENOUGH THAT YOU WANT TO BOYCOTT THE #FIAVL SO THEN BE ABLE TO REMOVE IT TO THE LOJANO PEOPLE, AS A CITIZEN I EXPLAIN AN EXPLANATION AND RECTIFICATION TO THE MINISTER @Cultura_Ec @Ecres_Ec @Ecres_Ec @Jene @Ecres_Ec @Jene @Ecres_Eccomes_Ec @Jene @Ecres_Ec @Jene @Ecres_Ec @Jene @Ecres_Ec @Jene @Ecres @Ecres @Ecres @Ecres_Ec @ Ivecres_Ec @ Ivecres_Lec @Jec @Jec @Jene'"
1166230925098835969;,https://twitter.com/gustavo_oso/status/1166230925098835969;,gustavo_oso;,None;,2019-08-27 06:08:14+00:00;,0;,0;,@Presidencia_Ec @Lenin @Cultura_Ec @juanfervelasco;,#FIAVL;,;,0.0;,0.0;,b'Apparently the @Presidencia_Ec @Lenin and his acolyte the minister of @Cultura_Ec @juanfervelasco think that the distant people have no memory and that they can be lied as they are doing to harm and boycott the #FIAVL in its fourth edition. '
1166224111686885376;,https://twitter.com/gustavo_oso/status/1166224111686885376;,gustavo_oso;,None;,2019-08-27 05:41:10+00:00;,0;,0;,@juanfervelasco;,#FIAVL;,;,0.0;,0.0;,"b'And secondly, the Minister of Culture @ Juanfervelasco declared the tender that the company that would be responsible for conducting #FIAVL in its fourth edition was void, citing his ""concern to protect the money that corresponds to this festival""'"
1166223254513754118;,https://twitter.com/gustavo_oso/status/1166223254513754118;,gustavo_oso;,None;,2019-08-27 05:37:45+00:00;,0;,0;,@juanfervelasco;,#FIAVL;,;,0.0;,0.0;,"b'To be more precise and making a recorder of all this, the brand-new culture minister @ Juanfervelasco came to make fun of the crazy people, first ratifying the reduction of the budget for #FIAVL without giving a single valid explanation of it.'"
1166222006049824769;,https://twitter.com/gustavo_oso/status/1166222006049824769;,gustavo_oso;,None;,2019-08-27 05:32:48+00:00;,0;,0;,;,#Loja #FIAVL;,;,0.1;,0.1;,"b'#Loja for its long cultural history has earned the right to have a festival like #FIAVL that in 2019 would be its fourth edition, but unfortunately the typical interests of a few want to boycott it in one way or another, to have excuses '"
1164932899503857665;,https://twitter.com/festivaloffloja/status/1164932899503857665;,festivaloffloja;,None;,2019-08-23 16:10:21+00:00;,1;,2;,@CrisBaquerizo;,#F #OffLoja2019 #Fiavl #Loja;,;,0.0;,0.0;,b'# FactoryOff | '
1164673953169838081;,https://twitter.com/festivaloffloja/status/1164673953169838081;,festivaloffloja;,None;,2019-08-22 23:01:23+00:00;,2;,2;,;,#F #OffLoja2019 #Fiavl #LojaParaElMundo;,;,0.0;,0.0;,b'# FactoryOff | '
1163911056042930176;,https://twitter.com/festivaloffloja/status/1163911056042930176;,festivaloffloja;,None;,2019-08-20 20:29:54+00:00;,1;,1;,@sergiomaggiolo;,#F #OffLoja2019 #Fiavl #LojaParaElMundo;,;,0.0;,0.0;,b'# FactoryOff | '
1163532184923320320;,https://twitter.com/festivaloffloja/status/1163532184923320320;,festivaloffloja;,None;,2019-08-19 19:24:24+00:00;,2;,2;,;,#F #OffLoja2019 #Fiavl #LojaParaElMundo;,;,0.0;,0.0;,b'# FactoryOff | '
1162535311873908738;,https://twitter.com/festivaloffloja/status/1162535311873908738;,festivaloffloja;,None;,2019-08-17 01:23:11+00:00;,2;,2;,;,#F #OffLoja2019 #Fiavl #LojaParaElMundo;,;,0.0;,0.0;,b'# FactoryOff | '
1162166691931070465;,https://twitter.com/festivaloffloja/status/1162166691931070465;,festivaloffloja;,None;,2019-08-16 00:58:26+00:00;,1;,2;,@alexfonsecar;,#F #OffLoja2019 #Fiavl #LojaParaElMundo;,;,0.0;,0.0;,b'# FactoryOff | '
1161762094737448961;,https://twitter.com/ConectadosLoja/status/1161762094737448961;,ConectadosLoja;,None;,2019-08-14 22:10:42+00:00;,0;,1;,;,#Loja #OffLoja2019 #Fiavl;,;,0.0;,0.0;,b'#Loja || '
1161742964105895937;,https://twitter.com/festivaloffloja/status/1161742964105895937;,festivaloffloja;,None;,2019-08-14 20:54:41+00:00;,1;,3;,;,#Loja #OffLoja2019 #Fiavl;,;,0.0;,0.0;,b'#Loja | '
1161690028155768832;,https://twitter.com/festivaloffloja/status/1161690028155768832;,festivaloffloja;,None;,2019-08-14 17:24:20+00:00;,1;,1;,;,#Fiavl2019 #OffLoja2019 #Fiavl;,;,0.0;,0.0;,b'# Fiavl2019 | '
1161089252169605120;,https://twitter.com/CronicaLoja/status/1161089252169605120;,CronicaLoja;,None;,2019-08-13 01:37:04+00:00;,9;,10;,;,#Loja;,;,0.0;,0.0;,"b'In his visit to Diario Cr\xc3\xb3nica #Loja, Assemblyman Rub\xc3\xa9n Bustamante referred to topics: -Teatro and FIAVL -Vilcabamba -Abortion -Health and Cannabis -Political judgments -Limits of Border Development -Air service -Entrepreneurship Details http: // bit '"
1157944598267858944;,https://twitter.com/Infoecupunto/status/1157944598267858944;,Infoecupunto;,None;,2019-08-04 09:21:20+00:00;,0;,0;,;,;,;,0.0;,0.0;,b'Alternate between Juan Velasco and Rafael Correa arose due to Fiavl budget cuts https://is.gd/QOdXj9'
1157942379585949696;,https://twitter.com/Notiecupunto/status/1157942379585949696;,Notiecupunto;,None;,2019-08-04 09:12:31+00:00;,0;,0;,;,;,;,0.0;,0.0;,b'Alternate between Juan Velasco and Rafael Correa arose due to Fiavl budget cuts https://is.gd/QOdXj9'
1157708666231042048;,https://twitter.com/festivaloffloja/status/1157708666231042048;,festivaloffloja;,None;,2019-08-03 17:43:49+00:00;,0;,2;,;,#Fiavl2019 #OffLoja2019 #Fiavl;,;,0.0;,0.0;,b'# Fiavl2019 | '
1157647619457540096;,https://twitter.com/MashiRafael/status/1157647619457540096;,MashiRafael;,None;,2019-08-03 13:41:15+00:00;,381;,671;,;,#ElPeorGobiernoDeLaHistoria;,;,0.0;,0.0;,"b'... festivals start the day after finishing, so it is contracted multiannually, at least two years. '"
1157647615342911489;,https://twitter.com/MashiRafael/status/1157647615342911489;,MashiRafael;,None;,2019-08-03 13:41:14+00:00;,522;,792;,;,#FIAVL;,;,0.0;,0.0;,b'Attentive Loja! '
1157119982947491840;,https://twitter.com/gavillacres/status/1157119982947491840;,gavillacres;,w_jaen;,2019-08-02 02:44:36+00:00;,1;,0;,;,;,;,0.0;,0.0;,b'That should even be reported to the prosecution. '
1156179428671709185;,https://twitter.com/Infoecupunto/status/1156179428671709185;,Infoecupunto;,None;,2019-07-30 12:27:11+00:00;,0;,0;,;,;,;,0.0;,0.0;,b'Alternate between Juan Velasco and Rafael Correa arose due to Fiavl budget cuts https://is.gd/QOdXj9'
1156175835629543427;,https://twitter.com/Notiecupunto/status/1156175835629543427;,Notiecupunto;,None;,2019-07-30 12:12:54+00:00;,0;,0;,;,;,;,0.0;,0.0;,b'Alternate between Juan Velasco and Rafael Correa arose due to Fiavl budget cuts https://is.gd/QOdXj9'
1155974440301166593;,https://twitter.com/vissionalien/status/1155974440301166593;,vissionalien;,None;,2019-07-29 22:52:38+00:00;,2;,2;,;,;,;,0.0;,0.0;,"b'The IV International Festival of the Living Arts in Loja (FIAVL) will take place from November 15 to 24, 2019.'"
1155896056196096000;,https://twitter.com/DarioJaramilloP/status/1155896056196096000;,DarioJaramilloP;,None;,2019-07-29 17:41:09+00:00;,3;,6;,;,#FIAVL;,;,0.0;,0.0;,b'That is why The Festival is important. '
1155881941960396803;,https://twitter.com/cachalaco/status/1155881941960396803;,cachalaco;,EstherRQRP;,2019-07-29 16:45:04+00:00;,0;,1;,@AndresCarrion2 @juanfervelasco;,#FIAVL;,;,0.1;,0.45;,b'Dear @ AndresCarrion2 you are crazy about your grandfather. '
1155482330796056576;,https://twitter.com/GuilleSamanieg0/status/1155482330796056576;,GuilleSamanieg0;,None;,2019-07-28 14:17:10+00:00;,0;,0;,;,#OffLoja2019 #Fiavl;,;,0.0;,0.0;,b'# OffLoja2019 #Fiavl https://www.facebook.com/100000651207659/posts/2540420525989629/'
1155277564631535616;,https://twitter.com/cachalaco/status/1155277564631535616;,cachalaco;,None;,2019-07-28 00:43:30+00:00;,0;,6;,@juanfervelasco;,#FIAVL;,;,0.0;,0.0;,"b""Mr. Minister @juanfervelasco, I just read the Comptroller's Report regarding #FIAVL in that report the way in which the contract was signed is questioned, but there is no talk of overpricing. """
1155192468645785601;,https://twitter.com/festivaloffloja/status/1155192468645785601;,festivaloffloja;,None;,2019-07-27 19:05:21+00:00;,1;,1;,;,#Fiavl2019 #OffLoja2019 #Fiavl;,;,0.05000000000000002;,0.5;,b'# Fiavl2019 | '
1155164558895587328;,https://twitter.com/darthwiin/status/1155164558895587328;,darthwiin;,None;,2019-07-27 17:14:27+00:00;,0;,0;,@veronicaariasf @Jeanninecruzz;,#lol #FIAVL;,;,0.8;,0.7;,b'What a good slap with white glove of the assembly @veronicaariasf @Jeanninecruzz placing it on where to file complaints #lol #FIAVL'
1155163200066863104;,https://twitter.com/Infoecupunto/status/1155163200066863104;,Infoecupunto;,None;,2019-07-27 17:09:03+00:00;,0;,0;,;,;,;,0.0;,0.0;,b'Alternate between Juan Velasco and Rafael Correa arose due to Fiavl budget cuts https://is.gd/QOdXj9'
1155160114174844928;,https://twitter.com/Notiecupunto/status/1155160114174844928;,Notiecupunto;,None;,2019-07-27 16:56:47+00:00;,0;,0;,;,;,;,0.0;,0.0;,b'Alternate between Juan Velasco and Rafael Correa arose due to Fiavl budget cuts https://is.gd/QOdXj9'
1155160073683046400;,https://twitter.com/Infoecupunto/status/1155160073683046400;,Infoecupunto;,None;,2019-07-27 16:56:38+00:00;,0;,0;,;,;,;,0.0;,0.0;,b'Alternate between Juan Velasco and Rafael Correa arose due to Fiavl budget cuts http://bit.ly/2Yo5yGP'
1155160031874224129;,https://twitter.com/Ecupuntoinfo/status/1155160031874224129;,Ecupuntoinfo;,None;,2019-07-27 16:56:28+00:00;,0;,0;,;,;,;,0.0;,0.0;,b'Alternate between Juan Velasco and Rafael Correa arose due to Fiavl budget cuts http://bit.ly/2Yo5yGP'
1155157589845520384;,https://twitter.com/darthwiin/status/1155157589845520384;,darthwiin;,None;,2019-07-27 16:46:45+00:00;,1;,1;,@Jeanninecruzz;,#Plgp #Loja #FIAVL #LoxaEsMas;,;,0.0;,0.0;,"b'#Plgp what happens to this @Jeanninecruzz, who goes against #Loja and her festival #FIAVL #LoxaEsMas does not represent us'"
1154819036590563328;,https://twitter.com/FransObaco/status/1154819036590563328;,FransObaco;,None;,2019-07-26 18:21:28+00:00;,3;,7;,@radioluzyvidaec @HMunetonZ @Patolinoe @FestivalDeLoja;,#FIAVL;,;,0.0;,0.0;,"b'In @radioluzyvidaec we inform you this morning, regarding the preparations of the tourism sector to receive visitors in August and September, worry about budget reduction for #FIAVL and problems in air transportation @HMunetonZ @Patolinoe @FestivalDeLoja'"
1154794479360118789;,https://twitter.com/gustavo_oso/status/1154794479360118789;,gustavo_oso;,gustavo_oso;,2019-07-26 16:43:53+00:00;,0;,0;,@Cultura_Ec;,#FIAVL;,;,0.0;,0.0;,"b""Since the minister of @Cultura_Ec talks so much about austerity and taking care of the state's money, I propose that as well as reducing the budget of #FIAVL also reduce his burdensome salary to 50%, so he would preach what he says with the example."""
1154784102073229317;,https://twitter.com/luis_wladimir_/status/1154784102073229317;,luis_wladimir_;,mercyre;,2019-07-26 16:02:39+00:00;,1;,0;,;,#FIAVL;,;,0.0;,0.1;,b'Accomplice of what or who? '
1154750851430436864;,https://twitter.com/CapturLojaofic1/status/1154750851430436864;,CapturLojaofic1;,None;,2019-07-26 13:50:31+00:00;,2;,6;,@FransObaco @radioluzyvidaec @Captur_Azuay @HMunetonZ @patoedg;,#FIAVL #Loja;,;,0.0;,0.0;,"b'\xe2\x80\x9cThe budget allocated to #FIAVL, worries, to this is added the bad air service for #Loja,\xe2\x80\x9d says president of Captur-Loja @FransObaco at @radioluzyvidaec @Captur_Azuay @HMunetonZ @patoedg'"
1154719935282765826;,https://twitter.com/vanessaAfeijoo/status/1154719935282765826;,vanessaAfeijoo;,MashiRafael;,2019-07-26 11:47:40+00:00;,0;,1;,@MashiRafael;,#FIAVL;,;,0.0;,0.0;,"b'From the beginning they wanted to boycott the Festival, @MashiRafael left and they began to end this event, then they remove the logo of the work done by the former government and the Benjamin theater drops and now the #FIAVL neither sounds nor thunders, when '"
1154712682450305024;,https://twitter.com/MashiRafael/status/1154712682450305024;,MashiRafael;,None;,2019-07-26 11:18:51+00:00;,395;,556;,;,#FIAVL;,;,0.0;,0.0;,b'This is what the Government of Moreno said a year ago of #FIAVL (I left him hired in my Government so they do not take it away from Loja). '
1154589095181635587;,https://twitter.com/ximealito/status/1154589095181635587;,ximealito;,juanfervelasco;,2019-07-26 03:07:46+00:00;,16;,27;,;,#Contralor #Fiscal #FIAVL;,;,0.0;,0.0;,"b""Minister, if there are surcharges, denounce the competent authorities: # Comptroller's office # Prosecutor's office so that they investigate and fall the full weight of justice on those responsible, that is not justifiable to reduce the budget of the #FIAVL if it is believed competent, better resign!"""
1154562126956105729;,https://twitter.com/ejavierespinosa/status/1154562126956105729;,ejavierespinosa;,juanfervelasco;,2019-07-26 01:20:36+00:00;,0;,0;,;,#FIAVL;,;,0.0;,0.0;,b'RATAEL IS TOO SIRVENGUENZA !!! '
